,week,rank,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
739,3,62,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
1056,4,56,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
1373,5,49,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
1690,6,44,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
2007,7,38,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
2324,8,32,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
2641,9,27,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
2958,10,27,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
3275,11,27,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
3592,12,27,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
3909,13,27,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
4226,14,28,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
4543,15,28,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
4860,16,33,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
5177,17,35,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
5494,18,42,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
5811,19,44,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
6128,20,46,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
6445,21,43,225,2000,2,26,1,2000,4,22,2,0,0,0,0,0,0,1,0,0
106,1,79,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
423,2,72,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
740,3,70,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1057,4,61,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1374,5,52,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1691,6,52,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2008,7,52,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2325,8,39,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2642,9,31,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2959,10,27,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3276,11,27,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3593,12,27,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3910,13,31,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4227,14,37,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4544,15,40,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4861,16,47,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5178,17,51,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5495,18,56,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5812,19,59,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
6129,20,59,291,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
107,1,73,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
424,2,62,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
741,3,56,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1058,4,52,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1375,5,46,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1692,6,40,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2009,7,36,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2326,8,31,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2643,9,27,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2960,10,27,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3277,11,28,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3594,12,40,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3911,13,33,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4228,14,33,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4545,15,39,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4862,16,40,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5179,17,48,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5496,18,53,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5813,19,58,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
6130,20,62,217,2000,10,21,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
108,1,97,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
425,2,86,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
742,3,79,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
1059,4,70,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
1376,5,63,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
1693,6,56,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
2010,7,50,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
2327,8,48,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
2644,9,51,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
2961,10,38,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
3278,11,33,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
3595,12,31,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
3912,13,28,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
4229,14,28,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
4546,15,28,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
4863,16,27,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
5180,17,29,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
5497,18,31,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
5814,19,37,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
6131,20,45,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
6448,21,49,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
6765,22,48,255,2000,8,19,3,2000,12,2,4,0,0,0,0,0,0,0,0,0
109,1,79,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
426,2,65,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
743,3,53,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
1060,4,48,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
1377,5,45,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
1694,6,36,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
2011,7,34,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
2328,8,29,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
2645,9,27,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
2962,10,30,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
3279,11,36,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
3596,12,37,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
3913,13,39,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
4230,14,49,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
4547,15,57,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
4864,16,63,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
5181,17,65,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
5498,18,68,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
5815,19,79,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
6132,20,86,410,2000,4,8,2,2000,6,3,2,1,0,0,0,0,0,0,0,0
110,1,69,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
427,2,49,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
744,3,49,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
1061,4,34,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
1378,5,34,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
1695,6,34,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
2012,7,30,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
2329,8,27,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
2646,9,36,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
2963,10,41,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
3280,11,53,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
3597,12,56,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
3914,13,80,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
4231,14,100,227,2000,2,19,1,2000,4,8,2,0,0,0,0,1,0,0,0,0
111,1,83,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
428,2,83,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
745,3,83,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
1062,4,40,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
1379,5,28,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
1696,6,27,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
2013,7,28,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
2330,8,36,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
2647,9,53,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
2964,10,73,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
3281,11,82,258,2000,2,19,1,2000,3,25,1,0,0,0,0,0,0,0,0,1
112,1,84,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
429,2,70,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
746,3,66,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
1063,4,60,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
1380,5,46,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
1697,6,37,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
2014,7,35,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
2331,8,35,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
2648,9,35,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
2965,10,32,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
3282,11,29,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
3599,12,29,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
3916,13,28,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
4233,14,32,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
4550,15,38,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
4867,16,48,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
5184,17,56,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
5501,18,59,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
5818,19,61,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
6135,20,66,247,1999,11,6,4,2000,1,29,1,0,0,0,0,0,0,0,0,1
113,1,90,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
430,2,76,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
747,3,72,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
1064,4,54,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
1381,5,43,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
1698,6,37,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
2015,7,34,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
2332,8,28,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
2649,9,33,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
2966,10,30,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
3283,11,31,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
3600,12,39,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
3917,13,43,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
4234,14,53,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
4551,15,60,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
4868,16,70,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
5185,17,71,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
5502,18,76,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
5819,19,84,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
6136,20,94,192,2000,3,25,1,2000,5,13,2,0,0,0,0,0,0,0,0,1
114,1,28,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
431,2,34,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
748,3,48,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
1065,4,62,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
1382,5,77,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
1699,6,90,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
2016,7,95,319,2000,6,24,2,2000,6,24,2,0,0,0,0,0,0,0,0,1
115,1,85,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
432,2,76,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
749,3,71,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1066,4,64,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1383,5,54,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
1700,6,54,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2017,7,55,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2334,8,46,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2651,9,38,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
2968,10,29,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3285,11,29,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3602,12,33,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
3919,13,32,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4236,14,31,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4553,15,36,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4870,16,38,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5187,17,39,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5504,18,41,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5821,19,46,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
6138,20,49,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
6455,21,48,273,1999,11,27,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
116,1,70,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
433,2,64,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
750,3,54,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
1067,4,40,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
1384,5,34,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
1701,6,29,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
2018,7,29,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
2335,8,32,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
2652,9,32,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
2969,10,37,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
3286,11,47,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
3603,12,49,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
3920,13,52,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
4237,14,60,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
4554,15,76,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
4871,16,80,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
5188,17,89,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
5505,18,97,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
5822,19,98,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
6139,20,100,255,2000,1,15,1,2000,2,19,1,0,0,0,0,0,0,0,0,1
117,1,43,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
434,2,35,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
751,3,29,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1068,4,29,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1385,5,33,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1702,6,32,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2019,7,40,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2336,8,58,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2653,9,88,270,2000,2,19,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
118,1,81,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
305,1,96,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
435,2,71,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
622,2,95,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
752,3,65,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
939,3,99,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
1069,4,50,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
1256,4,99,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
1386,5,41,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
1573,5,100,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
1703,6,41,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
2020,7,36,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
2337,8,41,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
2654,9,38,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
2971,10,35,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
3288,11,33,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
3605,12,29,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
3922,13,36,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
4239,14,34,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
4556,15,34,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
4873,16,40,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
5190,17,42,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
5507,18,49,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
5824,19,55,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
6141,20,62,382,2000,4,22,2,2000,7,8,3,0,0,0,0,0,0,0,0,1
6328,20,0,256,2000,11,11,4,2000,11,18,4,0,0,0,0,0,0,1,0,0
119,1,71,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
436,2,68,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
753,3,52,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1070,4,52,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1387,5,45,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
1704,6,42,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2021,7,39,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2338,8,34,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2655,9,34,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
2972,10,29,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3289,11,36,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3606,12,42,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
3923,13,55,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4240,14,53,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4557,15,57,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
4874,16,64,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5191,17,72,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5508,18,84,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
5825,19,83,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
6142,20,86,225,2000,10,14,4,2000,12,16,4,0,0,0,0,0,0,0,0,0
120,1,78,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
437,2,72,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
754,3,66,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
1071,4,64,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
1388,5,56,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
1705,6,50,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
2022,7,47,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
2339,8,39,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
2656,9,37,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
2973,10,34,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
3290,11,30,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
3607,12,30,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
3924,13,35,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
4241,14,36,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
4558,15,37,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
4875,16,43,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
5192,17,54,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
5509,18,60,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
5826,19,61,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
6143,20,69,210,2000,6,10,2,2000,8,19,3,0,0,0,0,0,0,0,0,0
121,1,58,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
438,2,50,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
755,3,43,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
1072,4,37,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
1389,5,31,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
1706,6,30,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
2023,7,39,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
2340,8,47,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
2657,9,55,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
2974,10,61,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
3291,11,76,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
3608,12,90,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
3925,13,93,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
4242,14,93,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
4559,15,100,226,2000,5,27,2,2000,7,1,3,0,0,0,0,0,0,0,0,1
122,1,77,209,2000,1,29,1,2000,4,8,2,0,0,0,0,0,0,0,0,0
439,2,72,209,2000,1,29,1,2000,4,8,2,0,0,0,0,0,0,0,0,0
756,3,59,209,2000,1,29,1,2000,4,8,2,0,0,0,0,0,0,0,0,0
1073,4,53,209,2000,1,29,1,2000,4,8,2,0,0,0,0,0,0,0,0,0
1390,5,45,209,2000,1,29,1,2000,4,8,2,0,0,0,0,0,0,0,0,0
